user_id,movie_id,movie_title,genre,language,release_year,duration_min,director,user_review,rating,sentiment,watch_time_min,recommend
254,150,The Dark Knight,Thriller,Spanish,2020,122,Quentin Tarantino,Loved the acting and direction,5,Positive,31,1
255,177,Joker,Sci-Fi,Korean,2000,130,Steven Spielberg,Loved the acting and direction,5,Positive,112,1
256,148,Interstellar,Sci-Fi,Korean,1998,152,James Cameron,"Fantastic experience, would watch again",4,Positive,113,1
257,190,Joker,Sci-Fi,Korean,2021,168,Christopher Nolan,Average storyline but decent acting,4,Neutral,148,0
258,181,Interstellar,Drama,Korean,2016,99,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,65,0
259,151,Forrest Gump,Thriller,Spanish,2012,84,Steven Spielberg,"Movie was okay, nothing special",3,Neutral,179,1
260,121,Gladiator,Action,French,2015,166,Quentin Tarantino,"Movie was okay, nothing special",2,Neutral,120,0
261,101,Titanic,Romance,Hindi,2011,175,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,57,0
262,159,Gladiator,Comedy,French,1999,124,Christopher Nolan,Average storyline but decent acting,3,Neutral,130,1
263,114,Avatar,Romance,Korean,2005,138,James Cameron,"Outstanding movie, highly recommended",5,Positive,51,1
264,192,Parasite,Romance,English,2004,85,Christopher Nolan,Good movie for one time watch,3,Neutral,142,0
265,194,Joker,Thriller,Hindi,2012,100,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,72,1
266,123,Avengers,Sci-Fi,English,2018,158,James Cameron,Not bad but could be better,2,Neutral,77,1
267,190,Joker,Drama,Korean,2019,170,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,31,1
268,158,Titanic,Romance,Spanish,2011,161,Steven Spielberg,Average storyline but decent acting,3,Neutral,80,1
269,145,Parasite,Thriller,Hindi,2021,166,Steven Spielberg,Not bad but could be better,4,Neutral,119,0
270,115,Joker,Romance,English,2000,127,James Cameron,Very boring and predictable plot,1,Negative,110,0
271,149,Avengers,Drama,Spanish,2015,148,James Cameron,Not bad but could be better,4,Neutral,177,0
272,140,Parasite,Thriller,English,2022,125,Christopher Nolan,Not bad but could be better,3,Neutral,77,0
273,164,Parasite,Sci-Fi,Spanish,2008,170,Quentin Tarantino,Loved the acting and direction,5,Positive,173,1
274,137,Inception,Romance,Hindi,2012,116,James Cameron,Amazing movie with great visuals and storyline,4,Positive,86,1
275,114,Interstellar,Thriller,Korean,2012,176,Christopher Nolan,Not bad but could be better,4,Neutral,176,0
276,113,Joker,Romance,English,2009,113,Steven Spielberg,Not bad but could be better,4,Neutral,138,0
277,199,Joker,Drama,French,2017,124,Martin Scorsese,Very boring and predictable plot,2,Negative,60,0
278,126,Inception,Thriller,Korean,2012,115,Martin Scorsese,Average storyline but decent acting,4,Neutral,82,0
279,173,Interstellar,Thriller,English,1999,176,Quentin Tarantino,Good movie for one time watch,4,Neutral,104,1
280,131,Avatar,Comedy,Korean,2021,111,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,63,0
281,157,Titanic,Comedy,English,2007,145,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,126,1
282,174,Inception,Comedy,English,2018,138,Steven Spielberg,Good movie for one time watch,3,Neutral,113,1
283,127,Parasite,Romance,Korean,2021,116,Steven Spielberg,Did not enjoy the movie at all,1,Negative,139,0
284,187,Inception,Action,English,2015,180,Quentin Tarantino,Average storyline but decent acting,4,Neutral,117,1
285,100,Avengers,Drama,Hindi,2023,163,Steven Spielberg,Loved the acting and direction,5,Positive,146,1
286,132,Titanic,Romance,Hindi,1996,130,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,122,1
287,100,Joker,Sci-Fi,English,1999,155,James Cameron,Average storyline but decent acting,3,Neutral,54,0
288,115,Avengers,Comedy,Hindi,2010,89,James Cameron,Not bad but could be better,2,Neutral,117,0
289,147,Interstellar,Drama,Spanish,2019,176,James Cameron,Amazing movie with great visuals and storyline,4,Positive,110,1
290,156,The Dark Knight,Comedy,Hindi,2015,175,James Cameron,Average storyline but decent acting,2,Neutral,72,0
291,112,Avatar,Action,French,2018,129,Steven Spielberg,Did not enjoy the movie at all,1,Negative,52,0
292,135,Titanic,Drama,French,2014,156,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,93,0
293,166,Gladiator,Thriller,Hindi,2018,130,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,82,1
294,130,Parasite,Comedy,French,1997,147,Christopher Nolan,Average storyline but decent acting,3,Neutral,58,1
295,172,Avengers,Romance,French,2016,102,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,129,0
296,108,Inception,Romance,Hindi,1996,87,Quentin Tarantino,Very boring and predictable plot,1,Negative,180,0
297,181,Forrest Gump,Thriller,French,1999,115,Christopher Nolan,Not bad but could be better,3,Neutral,51,1
298,141,Avengers,Thriller,English,2004,169,Quentin Tarantino,Loved the acting and direction,4,Positive,167,1
299,155,Titanic,Sci-Fi,French,2014,87,Steven Spielberg,Average storyline but decent acting,2,Neutral,52,0
300,189,Inception,Drama,Spanish,2006,146,Martin Scorsese,Average storyline but decent acting,2,Neutral,65,0
301,195,Interstellar,Comedy,English,2019,83,Steven Spielberg,Good movie for one time watch,2,Neutral,62,1
302,191,Gladiator,Comedy,English,2010,138,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,97,0
303,120,Interstellar,Action,French,2016,172,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,124,1
304,131,Inception,Sci-Fi,Korean,2007,99,James Cameron,Amazing movie with great visuals and storyline,4,Positive,33,1
305,141,Joker,Sci-Fi,Korean,2003,89,Martin Scorsese,Very boring and predictable plot,2,Negative,87,0
306,166,Inception,Sci-Fi,English,2023,139,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,87,1
307,158,Inception,Romance,Hindi,2004,152,Steven Spielberg,Good movie for one time watch,3,Neutral,171,0
308,198,Joker,Comedy,French,2019,111,James Cameron,Average storyline but decent acting,3,Neutral,156,1
309,169,The Dark Knight,Comedy,English,2005,80,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,89,1
310,167,Joker,Sci-Fi,Spanish,1996,98,Steven Spielberg,"Waste of time, disappointing movie",1,Negative,82,0
311,158,Titanic,Thriller,English,2011,97,Quentin Tarantino,Loved the acting and direction,5,Positive,125,1
312,130,Interstellar,Romance,Korean,2024,130,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,63,1
313,125,Avatar,Thriller,English,1999,93,James Cameron,"Outstanding movie, highly recommended",4,Positive,49,1
314,168,The Dark Knight,Drama,Spanish,2004,139,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,60,1
315,190,Gladiator,Action,Hindi,2021,121,James Cameron,Very boring and predictable plot,1,Negative,107,0
316,165,Inception,Comedy,Korean,2003,102,Christopher Nolan,Loved the acting and direction,5,Positive,131,1
317,159,Titanic,Drama,English,1995,87,James Cameron,Did not enjoy the movie at all,1,Negative,54,0
318,174,Gladiator,Romance,English,1995,88,James Cameron,"Fantastic experience, would watch again",5,Positive,51,1
319,142,Titanic,Action,Spanish,1996,101,Martin Scorsese,Did not enjoy the movie at all,1,Negative,53,0
320,148,Avengers,Drama,Korean,2001,103,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,37,1
321,182,Interstellar,Sci-Fi,Spanish,2023,150,Quentin Tarantino,Loved the acting and direction,4,Positive,92,1
322,153,Joker,Comedy,French,2002,160,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,65,1
323,169,Parasite,Romance,French,2011,121,Quentin Tarantino,Not bad but could be better,4,Neutral,152,1
324,103,Interstellar,Action,Spanish,2011,125,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,86,1
325,184,Joker,Romance,French,2021,174,Christopher Nolan,Poor acting and weak storyline,1,Negative,93,0
326,122,Avatar,Drama,French,2005,174,Steven Spielberg,Average storyline but decent acting,4,Neutral,120,1
327,172,Avatar,Thriller,Hindi,2021,143,Martin Scorsese,Very boring and predictable plot,2,Negative,175,0
328,107,Joker,Thriller,Hindi,1995,147,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,53,1
329,191,Avatar,Romance,English,1995,98,Martin Scorsese,Loved the acting and direction,4,Positive,117,1
330,147,Avengers,Thriller,English,2005,118,Steven Spielberg,Average storyline but decent acting,2,Neutral,48,1
331,183,The Dark Knight,Drama,French,2017,158,Steven Spielberg,Loved the acting and direction,5,Positive,154,1
332,193,Interstellar,Drama,Hindi,2018,80,Martin Scorsese,Loved the acting and direction,5,Positive,108,1
333,178,Joker,Comedy,French,1998,143,James Cameron,Amazing movie with great visuals and storyline,4,Positive,111,1
334,140,Avatar,Comedy,English,2021,170,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,118,1
335,188,Titanic,Romance,Korean,2020,93,Christopher Nolan,"Outstanding movie, highly recommended",4,Positive,93,1
336,152,Parasite,Sci-Fi,Korean,2012,128,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,72,1
337,109,Inception,Romance,English,2005,113,Christopher Nolan,Poor acting and weak storyline,1,Negative,145,0
338,193,Titanic,Thriller,English,2005,156,Martin Scorsese,Loved the acting and direction,5,Positive,71,1
339,177,Avengers,Drama,English,1998,122,James Cameron,Very boring and predictable plot,2,Negative,72,0
340,138,Joker,Action,English,2007,153,Martin Scorsese,Did not enjoy the movie at all,2,Negative,102,0
341,100,Avengers,Action,Korean,2021,164,Martin Scorsese,Poor acting and weak storyline,1,Negative,122,0
342,121,Interstellar,Action,Spanish,2022,94,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,82,1
343,182,Forrest Gump,Sci-Fi,Hindi,2006,128,Steven Spielberg,Not bad but could be better,3,Neutral,53,1
344,159,Interstellar,Drama,Korean,2013,87,James Cameron,Amazing movie with great visuals and storyline,5,Positive,142,1
345,152,Gladiator,Drama,French,1996,129,Martin Scorsese,"Movie was okay, nothing special",2,Neutral,168,1
346,138,Titanic,Sci-Fi,English,2011,153,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,151,1
347,122,Avatar,Drama,Hindi,1999,85,Quentin Tarantino,Poor acting and weak storyline,1,Negative,144,0
348,176,Interstellar,Romance,English,1997,129,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,67,1
349,158,Inception,Comedy,French,2013,146,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,163,1
350,175,Gladiator,Action,English,2013,179,Christopher Nolan,Loved the acting and direction,4,Positive,175,1
351,183,Parasite,Thriller,French,2010,84,James Cameron,Good movie for one time watch,3,Neutral,128,1
352,150,The Dark Knight,Comedy,Hindi,1996,175,Quentin Tarantino,Loved the acting and direction,5,Positive,39,1
353,138,Interstellar,Romance,Spanish,2022,169,Christopher Nolan,"Waste of time, disappointing movie",1,Negative,116,0
354,195,Parasite,Romance,Korean,2018,133,Martin Scorsese,Poor acting and weak storyline,1,Negative,106,0
355,194,Parasite,Thriller,Korean,2021,87,Martin Scorsese,Average storyline but decent acting,3,Neutral,134,0
356,199,Forrest Gump,Thriller,English,2000,104,James Cameron,"Movie was okay, nothing special",3,Neutral,64,1
357,106,The Dark Knight,Comedy,Hindi,2003,127,Quentin Tarantino,Poor acting and weak storyline,1,Negative,146,0
358,147,Parasite,Thriller,Spanish,2000,140,Martin Scorsese,"Movie was okay, nothing special",4,Neutral,91,0
359,136,Inception,Sci-Fi,English,2000,153,James Cameron,Good movie for one time watch,2,Neutral,53,1
360,183,Avengers,Thriller,English,2022,179,Christopher Nolan,Poor acting and weak storyline,1,Negative,98,0
361,128,Interstellar,Thriller,Korean,2017,170,Steven Spielberg,Loved the acting and direction,4,Positive,32,1
362,132,Joker,Sci-Fi,Korean,2016,146,Martin Scorsese,"Fantastic experience, would watch again",5,Positive,147,1
363,184,The Dark Knight,Thriller,French,2014,116,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,160,1
364,181,The Dark Knight,Romance,Korean,2015,171,Steven Spielberg,Not bad but could be better,2,Neutral,100,1
365,184,The Dark Knight,Comedy,Hindi,2018,83,Quentin Tarantino,Loved the acting and direction,4,Positive,133,1
366,149,Inception,Thriller,French,2021,104,Steven Spielberg,"Waste of time, disappointing movie",2,Negative,133,0
367,164,Interstellar,Drama,French,2000,117,Christopher Nolan,Average storyline but decent acting,4,Neutral,121,1
368,183,Titanic,Drama,Korean,2002,175,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,115,1
369,174,Interstellar,Sci-Fi,English,2010,86,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,96,1
370,115,Avengers,Thriller,Korean,2008,86,James Cameron,"Movie was okay, nothing special",3,Neutral,158,0
371,172,Parasite,Drama,Korean,2022,171,James Cameron,Loved the acting and direction,5,Positive,134,1
372,181,Inception,Action,Spanish,2003,106,James Cameron,Not bad but could be better,3,Neutral,110,0
373,178,Avengers,Comedy,Spanish,2007,134,Quentin Tarantino,Average storyline but decent acting,3,Neutral,63,0
374,101,The Dark Knight,Thriller,Hindi,1995,166,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,125,1
375,116,Titanic,Sci-Fi,French,2013,119,James Cameron,Average storyline but decent acting,2,Neutral,109,1
376,158,Forrest Gump,Thriller,French,2005,135,James Cameron,Amazing movie with great visuals and storyline,5,Positive,104,1
377,121,Avengers,Action,Hindi,2002,173,James Cameron,"Fantastic experience, would watch again",5,Positive,78,1
378,146,Inception,Sci-Fi,Korean,2019,148,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,61,1
379,106,Titanic,Sci-Fi,Spanish,2007,95,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,35,1
380,138,Avengers,Comedy,English,2016,146,Steven Spielberg,Loved the acting and direction,4,Positive,32,1
381,192,Gladiator,Action,Korean,1998,180,Christopher Nolan,Average storyline but decent acting,3,Neutral,160,0
382,125,The Dark Knight,Comedy,Spanish,2004,100,Christopher Nolan,Loved the acting and direction,5,Positive,163,1
383,130,Inception,Action,English,2024,94,Martin Scorsese,Average storyline but decent acting,4,Neutral,114,1
384,132,Joker,Sci-Fi,Korean,2003,139,Christopher Nolan,Average storyline but decent acting,2,Neutral,55,0
385,146,The Dark Knight,Sci-Fi,English,1998,177,Christopher Nolan,Loved the acting and direction,4,Positive,104,1
386,145,Parasite,Thriller,Korean,2023,173,Christopher Nolan,Loved the acting and direction,4,Positive,114,1
387,151,Avengers,Sci-Fi,Korean,2021,129,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,59,1
388,120,Titanic,Sci-Fi,French,2010,152,Quentin Tarantino,Average storyline but decent acting,2,Neutral,45,0
389,187,Avatar,Sci-Fi,Spanish,1998,132,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,37,1
390,190,Forrest Gump,Comedy,French,2018,152,James Cameron,"Outstanding movie, highly recommended",5,Positive,33,1
391,184,Joker,Sci-Fi,Korean,2016,166,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,140,0
392,164,Parasite,Sci-Fi,Hindi,1997,176,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,70,1
393,164,Joker,Thriller,Spanish,2007,110,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,42,1
394,157,The Dark Knight,Action,Spanish,2018,163,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,157,1
395,170,Inception,Action,French,2014,161,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,172,1
396,146,Inception,Drama,Spanish,2005,151,Martin Scorsese,Poor acting and weak storyline,2,Negative,117,0
397,112,Joker,Action,Korean,2006,161,Steven Spielberg,Good movie for one time watch,4,Neutral,59,1
398,121,Parasite,Drama,Spanish,1998,112,Martin Scorsese,Good movie for one time watch,4,Neutral,41,0
399,158,Joker,Comedy,Korean,1998,176,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,85,1
400,184,Gladiator,Thriller,Hindi,2010,80,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,147,1
401,199,Avatar,Comedy,French,2000,173,James Cameron,Not bad but could be better,4,Neutral,160,1
402,177,Joker,Romance,Spanish,2005,117,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,137,1
403,138,Forrest Gump,Romance,French,2015,107,James Cameron,Poor acting and weak storyline,2,Negative,161,0
404,190,Avatar,Thriller,French,2017,161,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,63,1
405,173,Avengers,Comedy,French,2004,134,Christopher Nolan,Good movie for one time watch,4,Neutral,179,1
406,185,Inception,Drama,Korean,2019,180,James Cameron,"Movie was okay, nothing special",3,Neutral,43,0
407,188,Interstellar,Drama,French,1996,125,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,45,0
